index,content,score,clean_content,minimal_content,lang,lang_prob,en_content,star_sentiment,vader_sentiment,vader_score,roberta_sentiment,roberta_confidence,roberta_conf_neg,roberta_conf_neu,roberta_conf_pos
32026,,5,Good ... really needed,good. really need,en,0.9970802664756776,Good ... really needed,positive,positive,0.4404,positive,0.83268255,0.026914038,0.14040343,0.83268255
32027,,5,Very good Elsa application ... very helpful,very good elsa application. very helpful,en,0.9748306274414062,Very good Elsa application ... very helpful,positive,positive,0.742,positive,0.9793647,0.0047122412,0.01592308,0.9793647
32028,,5,continue to be free so that Indonesia is all smart,continue to be free so that indonesia be all smart,en,0.7001249194145203,continue to be free so that Indonesia is all smart,positive,positive,0.7184,neutral,0.5537131,0.023139821,0.5537131,0.42314714
32029,,5,"Very helpful, thank you 🗿 👍","very helpful, thank you 🗿 👍",en,0.9638715386390686,"Very helpful, thank you 🗿👍",positive,positive,0.707,positive,0.97627604,0.006452692,0.017271213,0.97627604
32030,,4,This is the game like Sakura School Simulator or not,this be the game like sakura school simulator or not,en,0.8603436946868896,This is the game like Sakura School Simulator or not,neutral,positive,0.3612,neutral,0.8648924,0.07606932,0.8648924,0.05903825
32031,,5,Very good is very helpful,very good be very helpful,en,0.9929020404815674,Very good is very helpful,positive,positive,0.742,positive,0.9637033,0.009739743,0.026556984,0.9637033
32032,,5,The apk is really cool,the apk be really cool,en,0.9517416954040528,The apk is really cool,positive,positive,0.3804,positive,0.9300543,0.008540105,0.061405625,0.9300543
32033,,5,"good application, sir","good application, sir",en,0.9159677028656006,"good application, sir",positive,positive,0.4404,positive,0.94928217,0.012344541,0.0383733,0.94928217
32034,,5,Exciting and fun . 😄. Thanks Elsa,excite and fun. 😄. thanks elsa,en,0.8509776592254639,Exciting and fun .😄. Thanks Elsa,positive,positive,0.8519,positive,0.9904298,0.0021710405,0.007399147,0.9904298
32035,,5,"Thank you, this is very helpful","thank you, this be very helpful",en,0.9502831697463988,"Thank you, this is very helpful",positive,positive,0.6801,positive,0.9579234,0.015043355,0.027033305,0.9579234
32036,,5,cool apk,cool apk,en,0.514521062374115,cool apk,positive,positive,0.3182,neutral,0.5570761,0.051973455,0.5570761,0.39095044
32037,,5,I know this from Riview one of the flight attendants :),i know this from riview one of the flight attendant,en,0.92680162191391,I know this from Riview one of the flight attendants :),positive,neutral,0.0,neutral,0.88490826,0.0731789,0.88490826,0.04191287
32038,,4,I am very happy to be able to learn easily at Elsa Speak,i be very happy to be able to learn easily at elsa speak,en,0.9870855212211608,I am very happy to be able to learn easily at Elsa Speak,neutral,positive,0.7501,positive,0.94094515,0.0038747825,0.055180058,0.94094515
32039,,5,It's really cool to swear,it be really cool to swear,en,0.9855462312698364,It's really cool to swear,positive,neutral,0.2799,positive,0.8754243,0.017564487,0.10701121,0.8754243
32040,,5,Cool is very helpful,cool be very helpful,en,0.9432418346405028,Cool is very helpful,positive,positive,0.659,positive,0.917504,0.018547457,0.06394848,0.917504
32041,,5,quite helpful to pronounce phrases,quite helpful to pronounce phrase,en,0.9567378163337708,quite helpful to pronounce phrases,positive,positive,0.4754,positive,0.8676598,0.010119997,0.122220226,0.8676598
32042,,5,short gela dense and clearly different from the others,short gela dense and clearly different from the others,en,0.921862244606018,short gelaaa dense and clearly different from the others,positive,positive,0.4019,negative,0.76195985,0.76195985,0.22566667,0.0123735145
32043,,5,Learn at any time can,learn at any time can,en,0.95649915933609,Learn at any time can,positive,neutral,0.0,neutral,0.8187126,0.03234683,0.8187126,0.14894056
32044,,5,How cool ... Continue,how cool. continue,en,0.8600871562957764,How cool ... Continue,positive,positive,0.3182,positive,0.9680007,0.008147978,0.023851262,0.9680007
32045,,1,Please don't pay for free,please do not pay for free,en,0.7936776280403137,Please don't pay for free,negative,neutral,-0.0274,negative,0.64204216,0.64204216,0.3254464,0.032511495
32047,,5,Good ... can learn,good. can learn,en,0.976569890975952,Good ... can learn,positive,positive,0.4404,positive,0.8292262,0.021020947,0.14975289,0.8292262
32048,,5,very helpful to learn spikers,very helpful to learn spikers,en,0.9645270109176636,very helpful to learn spikers,positive,positive,0.4754,positive,0.94651014,0.0064163287,0.04707351,0.94651014
32049,,5,Very good for beginners.,very good for beginners.,en,0.9885879755020142,Very good for beginners.,positive,positive,0.4927,positive,0.9460245,0.003793009,0.050182555,0.9460245
32050,,5,Thank you Bang Eno Bening for recommending this.,thank you bang eno bening for recommend this.,en,0.8933009505271912,Thank you Bang Eno Bening for recommending this.,positive,positive,0.6124,positive,0.91682345,0.0077096256,0.075466976,0.91682345
32051,,5,very useful .. thank you,very useful. thank you,en,0.9799285531044006,very useful .. thank you,positive,positive,0.7159,positive,0.9647565,0.0076822955,0.027561171,0.9647565
32053,,4,Very good for me beginners,very good for me beginner,en,0.9696677923202516,Very good for me beginners,neutral,positive,0.4927,positive,0.96839505,0.0044273147,0.027177667,0.96839505
32054,,5,the application is really bags,the application be really bags,en,0.9627946019172668,the application is really bags,positive,neutral,0.0,neutral,0.648494,0.2356322,0.648494,0.11587378
32055,,4,I hope you can speak quickly,i hope you can speak quickly,en,0.9872395992279052,I hope you can speak quickly,neutral,positive,0.4404,neutral,0.54740554,0.031103995,0.54740554,0.4214905
32056,,1,Why can't I make payments for a 1 month package via OVO or funds?,why cannot i make payment for a 1 month package via ovo or funds?,en,0.8182692527770996,Why can't I make payments for a 1 month package via OVO or funds?,negative,neutral,0.0,negative,0.5140889,0.5140889,0.47116625,0.014744831
32057,,5,This Apk is amazing 🔥 🔥 🔥,this apk be amazing 🔥 🔥 🔥,en,0.5258516669273376,This Apk is amazing 🔥🔥🔥,positive,positive,0.5859,positive,0.98366565,0.0032212622,0.013113134,0.98366565
32058,,5,I swear this is really good !!!!,i swear this be really good!,en,0.9747708439826964,I swear this is really good !!!!,positive,positive,0.5081,positive,0.9793641,0.0034513334,0.017184613,0.9793641
32059,,5,Hopefully Elsa can make it easier for me to learn foreign languages ​​easily,hopefully elsa can make it easy for me to learn foreign language easily,en,0.9153741598129272,Hopefully Elsa can make it easier for me to learn foreign languages ​​easily,positive,positive,0.7906,positive,0.7266286,0.016692119,0.25667927,0.7266286
32060,,5,really good helping,really good help,en,0.9904970526695251,really good helping,positive,positive,0.7328,positive,0.9479332,0.011464661,0.040602136,0.9479332
32061,,1,Stuck in the logo after a day of studying at Elsa,stick in the logo after a day of study at elsa,en,0.9496440887451172,Stuck in the logo after a day of studying at Elsa,negative,neutral,0.0,neutral,0.9262595,0.013931532,0.9262595,0.05980895
32062,,1,"Just tried to obey if it's smooth, the Bhasasi Ful Bintang","just try to obey if it be smooth, the bhasasi ful bintang",en,0.5711609721183777,"Just tried to obey if it's smooth, the Bhasasi Ful Bintang",negative,neutral,0.0,neutral,0.700973,0.07867689,0.700973,0.22035009
32063,,5,APK is very helpful,apk be very helpful,en,0.9576380252838136,APK is very helpful,positive,positive,0.4754,positive,0.8841768,0.01573221,0.10009099,0.8841768
32064,,5,"Very exciting, helpful, cool","very exciting, helpful, cool",en,0.971516728401184,"Very exciting, helpful, cool",positive,positive,0.8456,positive,0.98482716,0.0043251407,0.010847691,0.98482716
32065,,5,"really good, and I like it.","really good, and i like it.",en,0.997694969177246,"really good, and I like it.",positive,positive,0.7146,positive,0.983612,0.002736267,0.013651751,0.983612
32066,,5,Very useful as well,very useful as well,en,0.9996760487556458,Very useful as well,positive,positive,0.6764,positive,0.9415381,0.0075162053,0.050945733,0.9415381
32067,,4,very good this application,very good this application,en,0.9784629344940186,very good this application,neutral,positive,0.4927,positive,0.97277087,0.008850192,0.018378932,0.97277087
32068,,2,good and helpful,good and helpful,en,0.9447348117828368,good and helpful,negative,positive,0.6908,positive,0.9129567,0.018578166,0.06846505,0.9129567
32069,,5,Very good for the sake of appa,very good for the sake of appa,en,0.9723231196403505,Very good for the sake of appaaaa,positive,positive,0.4927,positive,0.9763057,0.0034770204,0.020217301,0.9763057
32070,,5,really good si,really good si,en,0.9659793376922609,really good si,positive,positive,0.4927,positive,0.930837,0.010091529,0.05907147,0.930837
32071,,5,don't pay expensive,do not pay expensive,en,0.9414034485816956,don't pay expensive,positive,neutral,0.0762,negative,0.4771825,0.4771825,0.4505146,0.07230289
32072,,5,thank you very helpful for me,thank you very helpful for me,en,0.9627073407173156,thank you very helpful for me,positive,positive,0.6801,positive,0.97915727,0.005949456,0.014893305,0.97915727
32073,,5,Bags bgt is very helpful,bag bgt be very helpful,en,0.9466537833213806,Bagsss bgt is very helpful,positive,positive,0.4754,positive,0.86757916,0.014357766,0.11806308,0.86757916
32075,,4,This application is great for beginners like me,this application be great for beginner like me,en,0.8703809976577759,This application is great for beginners like me,neutral,positive,0.765,positive,0.96655524,0.004262783,0.02918195,0.96655524
32076,,5,"recommendations for those of you who are still noob, try it","recommendation for those of you who be still noob, try it",en,0.9585049748420716,"recommendations for those of you who are still noob, try it",positive,neutral,-0.0516,neutral,0.61955696,0.044488378,0.61955696,0.33595464
32077,,5,very helpful for those of you who don't have time for courses,very helpful for those of you who do not have time for course,en,0.9887510538101196,very helpful for those of you who don't have time for courses,positive,positive,0.4754,neutral,0.33247063,0.0334598,0.33247063,0.63406956
32078,,5,"Wow, it's really recommended. I really like it","wow, it be really recommended. i really like it",en,0.983611822128296,"Wow, it's really recommended. I really like it",positive,positive,0.8381,positive,0.9842957,0.0058075273,0.009896787,0.9842957
32079,,5,hi I'm learning English,hi i be learn english,en,0.5379251837730408,hi I'm learning English,positive,neutral,0.0,neutral,0.4106358,0.015859874,0.4106358,0.5735043
32080,,5,Very good for learning ❤️,very good for learn ❤,en,0.992198646068573,Very good for learning ❤️,positive,positive,0.4927,positive,0.9752642,0.005768324,0.018967513,0.9752642
32081,,5,very very helpful to this application,very very helpful to this application,en,0.991993486881256,very very helpful to this application,positive,positive,0.5222,positive,0.96240747,0.0056170705,0.03197543,0.96240747
32082,,1,Told to pay carefully the users,tell to pay carefully the user,en,0.9918933510780334,Told to pay carefully the users,negative,neutral,0.0258,neutral,0.7955685,0.14091712,0.7955685,0.06351434
32083,,3,Paying turned out to be expensive again,pay turn out to be expensive again,en,0.9529985785484314,Paying turned out to be expensive again,neutral,neutral,-0.1027,negative,0.7211598,0.7211598,0.25851423,0.020326013
32084,,5,Download this after seeing the video Eno Bening Haha,download this after see the video eno bening haha,en,0.8410931825637817,Download this after seeing the video Eno Bening Haha,positive,positive,0.4588,neutral,0.8020832,0.013782841,0.8020832,0.18413398
