level_0,index,content,score,clean_content,minimal_content,en_content,lang,lang_prob
36888,65283,,5,"The application is very useful, thanks Elsa 😍 😊","the application be very useful, thanks elsa 😍 😊","The application is very useful, thanks Elsa 😍😊",en,0.9248781800270081
36889,65284,,5,"Standard pronunciation guidance, fun, I'm trying to follow","standard pronunciation guidance, fun, i be try to follow","Standard pronunciation guidance, fun, I'm trying to follow",en,0.7403767704963684
36890,65285,,5,"I think Elsa helps improve all the ways, writing ...","i think elsa help improve all the ways, writing.","I think Elsa helps improve all the ways, writing ...",en,0.9525048732757568
36891,65286,,5,Standard pronunciation guide. I tried to follow,standard pronunciation guide. i try to follow,Standard pronunciation guide. I tried to follow,en,0.741665244102478
36892,65287,,2,App slowly improving the product.,app slowly improve the product.,App slowly improving the product.,en,0.878150999546051
36893,65289,,5,"A Application Support Me in Improve Skills Speaking, Listening and My Grammar One Way Best, thank you Producer off Application","a application support me in improve skill speaking, listening and my grammar one way best, thank you producer off application","A Application Support Me in Improve Skills Speaking, Listening and My Grammar One Way Best, thank u Producer off Application",en,0.8909815549850464
36894,65290,,5,Say wrong where the application will remind and let Mik again hear every sound,say wrong where the application will remind and let mik again hear every sound,Say wrong where the application will remind and let Mik again hear every sound,en,0.898594856262207
36895,65291,,4,Load too much fee: ((((,load too much fee,Load too much fee: ((((,en,0.9885501861572266
36896,65292,,1,Application like the Delta,application like the delta,Application like the Delta,en,0.8790327906608582
36898,65294,,5,"It is very good can help your baby, or adults lose language for 5 stars on stars","it be very good can help your baby, or adult lose language for 5 star on star","It is very good can help your baby, or adults lose language for 5 stars on stars",en,0.8889358043670654
36899,65295,,5,I really like this app it can tell me how to read ntn and adjust my wrong sounds,i really like this app it can tell me how to read ntn and adjust my wrong sound,I really like this app it can tell me how to read ntn and adjust my wrong sounds,en,0.9612627625465393
36900,65296,,5,Or study well but also have to download more apps and apps Elsa must add ways to study like playing and studying for you to study,or study well but also have to download more apps and apps elsa must add way to study like play and study for you to study,Or study well but also have to download more apps and apps Elsa must add ways to study like playing and studying for you to study,en,0.9823664426803589
36901,65297,,5,It is quite suitable for me,it be quite suitable for me,It is quite suitable for me,en,0.9394901990890503
36902,65298,,5,Very good but I wish I was free,very good but i wish i be free,Very good but I wish I was free,en,0.8578522205352783
36903,65299,,5,very good learning application mn,very good learning application mn,very good learning application mn,en,0.9658963680267334
36904,65300,,5,"very good, I love it","very good, i love it","very good, I love it",en,0.9311553835868835
36905,65301,,5,Very good application mn.,very good application mn.,Very good application mn.,en,0.967319667339325
36906,65302,,1,Too bad,too bad,Too bad,en,0.8418983221054077
36907,65303,,5,"The lesson is very good, easy to memorize","the lesson be very good, easy to memorize","The lesson is very good, easy to memorize",en,0.8851885199546814
36908,65304,,4,also very good,also very good,also very good,en,0.9997889995574951
36909,65305,,1,Can't learn,cannot learn,Can't learn,en,0.9815238118171692
36910,65306,,5,"A little tired mouth, friend","a little tired mouth, friend","A little tired mouth, friend",en,0.9562489986419678
36911,65307,,5,Learn oke very,learn oke very,Learn oke very,en,0.987791121006012
36913,65311,,5,I am very like this app,i be very like this app,I am very like this app,en,0.9795349836349487
36914,65312,,5,I just tried,i just try,I just tried,en,0.9694167375564575
36915,65316,,5,Use CX OK,use cx ok,Use CX OK,en,0.5795658826828003
36917,65319,,5,Not suitable,not suitable,Not suitable,en,0.814099907875061
36920,65340,,5,Reputation,reputation,Reputation,en,0.8399842977523804
36922,65350,,3,This one is very happy but all must pay 1 million,this one be very happy but all must pay 1 million,This one is very happy but all must pay 1 million,en,0.9754531979560852
36923,65351,,1,"Wait for pronunciation for a long time, causing user inhibition","wait for pronunciation for a long time, cause user inhibition","Wait for pronunciation for a long time, causing user inhibition",en,0.9002569913864136
36924,65352,,3,"When you finish reading, you need to hear the right way to read it for too long","when you finish reading, you need to hear the right way to read it for too long","When you finish reading, you need to hear the right way to read it for too long",en,0.9262077212333679
36925,65353,,5,"This app is great, I plan to study through Canada, so this app is very helpful for improving words to be the best !!!","this app be great, i plan to study through canada, so this app be very helpful for improve word to be the best!","This app is great, I plan to study through Canada, so this app is very helpful for improving words to be the best !!!",en,0.895378053188324
36926,65354,,4,"Good use, help me correct the wrong sounds","good use, help me correct the wrong sound","Good use, help me correct the wrong sounds",en,0.8054858446121216
36927,65355,,1,I have to pay money so I don't like it,i have to pay money so i do not like it,I have to pay money so I don't like it,en,0.9587186574935913
36928,65356,,5,Very good application. People should download to learn me,very good application. people should download to learn me,Very good application. People should download to learn me,en,0.9759560823440552
