index,content,score,clean_content,minimal_content,lang,lang_prob,en_content,star_sentiment,vader_sentiment,vader_score,roberta_sentiment,roberta_confidence,roberta_conf_neg,roberta_conf_neu,roberta_conf_pos
33932,,1,"Before I packed 1 year because the old interface was easy to learn, the new update time was very boring.","before i pack 1 year because the old interface be easy to learn, the new update time be very boring.",en,0.8552596569061279,"Before I packed 1 year because the old interface was easy to learn, the new update time was very boring.",negative,neutral,0.079,negative,0.77354383,0.77354383,0.19649126,0.029964948
33933,,2,"After studying for a while, I started to hear, the app could not hear what I said, I could not press the keyboard, while the lesson was about to be over again, it was very time to escape","after study for a while, i start to hear, the app could not hear what i said, i could not press the keyboard, while the lesson be about to be over again, it be very time to escape",en,0.9631840586662292,"After studying for a while, I started to hear, the app could not hear what I said, I could not press the keyboard, while the lesson was about to be over again, it was very time to escape",negative,neutral,0.2415,negative,0.5469267,0.5469267,0.4259809,0.027092371
33934,,2,"In the past, I bought unlimited accounts, now added the development of anyone naturally to limit the number of lessons. If you are limited to the school, who is the only part. The off post must let the user comfortable to use according to the original rights","in the past, i buy unlimited accounts, now add the development of anyone naturally to limit the number of lessons. if you be limit to the school, who be the only part. the off post must let the user comfortable to use accord to the original right",en,0.9148541688919068,"In the past, I bought unlimited accounts, now added the development of anyone naturally to limit the number of lessons. If you are limited to the school, who is the only part. The off post must let the user comfortable to use according to the original rights",negative,positive,0.7096,neutral,0.8009412,0.13527246,0.8009412,0.0637863
33935,,3,"I don't understand how the app says, but I put the soft oxford software that only reaches 85% and only has a mistake :))","i do not understand how the app says, but i put the soft oxford software that only reach 85% and only have a mistake",en,0.9513975381851196,"I don't understand how the app says, but I put the soft oxford software that only reaches 85% and only has a mistake :))",neutral,negative,-0.4497,negative,0.87127084,0.87127084,0.1204746,0.008254559
33936,,1,"Disappointed, in the past, I bought a test and found the app ok ... but I remember the old time I did not pay for free, I still used a few functions, now the app is strange, the CX style is free to use it for free..xo application .. But actually the old version used very well ...","disappointed, in the past, i buy a test and find the app ok. but i remember the old time i do not pay for free, i still use a few functions, now the app be strange, the cx style be free to use it for free. xo application. but actually the old version use very well.",en,0.9173922538757324,"Disappointed, in the past, I bought a test and found the app ok ... but I remember the old time I did not pay for free, I still used a few functions, now the app is strange, the CX style is free to use it for free..xo application .. But actually the old version used very well ...",negative,negative,-0.8682,negative,0.47168386,0.47168386,0.4306049,0.09771124
33937,,1,"I used the free version of this app last year and the old version was much better than the new version now. The old version is free but still features Mock Test IELTS Speaking. It analyzes Pronunciation, Intonation, Fluency very well and also gives specific details every detail. This year I used the app again, I hastily registered Premium because I thought it still had the Mock Test as before. But it doesn't have, it can only read the transcript I say, not my voice! 😡 😡","i use the free version of this app last year and the old version be much good than the new version now. the old version be free but still feature mock test ielts speaking. it analyze pronunciation, intonation, fluency very well and also give specific detail every detail. this year i use the app again, i hastily register premium because i think it still have the mock test as before. but it do not have, it can only read the transcript i say, not my voice! 😡 😡",en,0.9335925579071044,"I used the free version of this app last year and the old version was much better than the new version now. The old version is free but still features Mock Test IELTS Speaking. It analyzes Pronunciation, Intonation, Fluency very well and also gives specific details every detail. This year I used the app again, I hastily registered Premium because I thought it still had the Mock Test as before. But it doesn't have, it can only read the transcript I say, not my voice! 😡 😡",negative,neutral,-0.0906,positive,0.8596427,0.013813244,0.12654404,0.8596427
33938,,1,"Ban Cu is studying deliciously with Vietnamese translation. The new update is too bad, the interface is difficult to use. Al, LAG does not mean Vietnamese for English words, every time you have to investigate now, you have to use the third app is really boring to say. Mistakes when registering to buy annual packages. I advise me to learn another app.","ban cu be study deliciously with vietnamese translation. the new update be too bad, the interface be difficult to use. al, lag do not mean vietnamese for english words, every time you have to investigate now, you have to use the third app be really boring to say. mistake when register to buy annual packages. i advise me to learn another app.",en,0.9281270503997804,"Ban Cu is studying deliciously with Vietnamese translation. The new update is too bad, the interface is difficult to use. Al, LAG does not mean Vietnamese for English words, every time you have to investigate now, you have to use the third app is really boring to say. Mistakes when registering to buy annual packages. I advise me to learn another app.",negative,negative,-0.92,negative,0.8947406,0.8947406,0.09719074,0.008068699
33939,,1,"The app is not really free, so the listening exercise is max volume and still does not have the sound of R s to get out of a free study","the app be not really free, so the listening exercise be max volume and still do not have the sound of r s to get out of a free study",en,0.9240115880966188,"The app is not really free, so the listening exercise is max volume and still does not have the sound of R s to get out of a free study",negative,negative,-0.7039,negative,0.50228685,0.50228685,0.46967217,0.028040923
33940,,4,"It is also good without meaning. Another one is when a sentence that has a word that wants to read separately, click it does not move to a word to learn like another app","it be also good without meaning. another one be when a sentence that have a word that want to read separately, click it do not move to a word to learn like another app",en,0.9659558534622192,"It is also good without meaning. Another one is when a sentence that has a word that wants to read separately, click it does not move to a word to learn like another app",neutral,positive,0.7184,neutral,0.6842297,0.123585105,0.6842297,0.1921852
33941,,1,"The new version is unacceptable, too much lagding, slow response, lack of content, hard to navigate, ui is suck, hard to learn pronunciation.","the new version be unacceptable, too much lagding, slow response, lack of content, hard to navigate, ui be suck, hard to learn pronunciation.",en,0.8408355712890625,"The new version is unacceptable, too much lagding, slow response, lack of content, hard to navigate, ui is suck, hard to learn pronunciation.",negative,negative,-0.8402,negative,0.94808966,0.94808966,0.04599533,0.0059150895
